127.0.0.1 - - [2021-11-02T18:11:11.177Z] "GET /manager/text/list HTTP/1.1" 200 - - 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.699Z] "GET /_framework/System.Net.Security.dll HTTP/1.1" 200 7680 ROOT:f:00000044 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.779Z] "GET /_framework/System.Net.NameResolution.dll HTTP/1.1" 200 5632 ROOT:f:00000041 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.783Z] "GET /_framework/System.Net.Requests.dll HTTP/1.1" 200 6656 ROOT:f:00000043 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.819Z] "GET /_framework/System.Net.Http.dll HTTP/1.1" 200 138240 ROOT:f:00000040 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.830Z] "GET /_framework/System.Net.Primitives.dll HTTP/1.1" 200 46592 ROOT:f:00000042 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.865Z] "GET /_framework/System.Net.ServicePoint.dll HTTP/1.1" 200 6144 ROOT:f:00000045 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.867Z] "GET /_framework/System.Net.Sockets.dll HTTP/1.1" 200 9728 ROOT:f:00000046 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.879Z] "GET /_framework/System.Net.WebHeaderCollection.dll HTTP/1.1" 200 6656 ROOT:f:00000047 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:50.881Z] "GET /_framework/System.Net.WebProxy.dll HTTP/1.1" 200 6144 ROOT:f:00000048 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.001Z] "GET /_framework/System.Reflection.dll HTTP/1.1" 200 5120 ROOT:f:0000004e 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.103Z] "GET /_framework/System.ObjectModel.dll HTTP/1.1" 200 22528 ROOT:f:00000049 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.125Z] "GET /_framework/System.Private.Runtime.InteropServices.JavaScript.dll HTTP/1.1" 200 21504 ROOT:f:0000004a 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.126Z] "GET /_framework/System.Reflection.Extensions.dll HTTP/1.1" 200 4608 ROOT:f:0000004d 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.128Z] "GET /_framework/System.Private.Uri.dll HTTP/1.1" 200 65024 ROOT:f:0000004b 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.177Z] "GET /_framework/System.Private.Xml.dll HTTP/1.1" 200 1334272 ROOT:f:0000004c 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.229Z] "GET /_framework/System.Resources.ResourceManager.dll HTTP/1.1" 200 5120 ROOT:f:0000004f 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.232Z] "GET /_framework/System.Runtime.CompilerServices.Unsafe.dll HTTP/1.1" 200 3584 ROOT:f:00000050 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.366Z] "GET /_framework/System.Runtime.Extensions.dll HTTP/1.1" 200 5120 ROOT:f:00000051 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.367Z] "GET /_framework/System.Runtime.InteropServices.RuntimeInformation.dll HTTP/1.1" 200 6656 ROOT:f:00000052 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.369Z] "GET /_framework/System.Runtime.InteropServices.dll HTTP/1.1" 200 6656 ROOT:f:00000053 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.425Z] "GET /_framework/System.Security.Cryptography.Encoding.dll HTTP/1.1" 200 5632 ROOT:f:00000058 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.442Z] "GET /_framework/System.Runtime.Serialization.Formatters.dll HTTP/1.1" 200 6144 ROOT:f:00000055 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.444Z] "GET /_framework/System.Runtime.Numerics.dll HTTP/1.1" 200 39936 ROOT:f:00000054 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.490Z] "GET /_framework/System.Runtime.dll HTTP/1.1" 200 10752 ROOT:f:00000056 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.511Z] "GET /_framework/System.Security.Cryptography.Algorithms.dll HTTP/1.1" 200 7168 ROOT:f:00000057 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.618Z] "GET /_framework/System.Security.Cryptography.X509Certificates.dll HTTP/1.1" 200 6656 ROOT:f:00000059 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.646Z] "GET /_framework/System.Text.Encodings.Web.dll HTTP/1.1" 200 23552 ROOT:f:0000005a 
0:0:0:0:0:0:0:1 - anonymousUser [2021-11-02T18:11:51.651Z] "GET /_framework/System.Threading.Tasks.dll HTTP/1.1" 200 5120 ROOT:f:0000005d 
